name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.	T00346116_FF11_1.TXT	T00346118_FF5_1.TXT	T00346121_FF2_1.TXT	T00346125_FF3_1.TXT	T00346128_FF13_1.TXT	T00346130_FF12_1.TXT	T00346131_FF15_1.TXT	T00346132_FF14_1.TXT	T00346135_FF7_1.TXT	T00346114_BF5_1.TXT	T00346115_BF1_1.TXT	T00346119_BF4_1.TXT	T00346120_BF8_1.TXT	T00346127_BF3_1.TXT	T00346129_BF10_1.TXT	T00346133_BF7_1.TXT	T00346134_BF6_1.TXT	T00346113_BMS2_1.TXT	T00346117_BMS16_1.TXT	T00346122_BMS8_1.TXT	T00346126_BMS3_1.TXT	T00346136_BMS10_1.TXT
LRCH1	0.015310657	0.908668243	0.612798995	5.94432013	5.929009473	5.603104717	5.697281605	5.837335891	6.499613712	5.405640334	6.449015902	5.805357817	5.750640846	6.313094431	6.749434475	5.762496552	6.196290251	6.157180013	5.964858791	5.931168018	6.000260099	6.187589304	5.514177641	5.441392606	6.298440916	5.449001451	5.623871572
MSRA	-0.085361776	0.594177404	0.568687599	6.830547889	6.915909665	6.302995437	6.444667939	6.981381549	6.695029561	7.922009324	6.688304676	7.880024033	6.527137066	6.801637403	7.323181376	6.250751222	6.800422376	6.095518419	6.869426176	6.450102908	7.738421239	6.243334947	NA	6.212983458	8.090968008	6.652438848	7.239025694
PPIF	-0.220749148	0.199863382	0.279219364	7.315840146	7.536589294	7.10293582	7.152206301	7.259952412	7.622448625	7.369855965	7.65405175	8.365102948	7.808810209	7.493939614	7.445535626	7.054623141	6.977021732	7.161303969	7.331694704	7.717811466	7.496629183	7.566513807	7.323917542	7.067242866	7.062392801	7.36992482	7.531310243
TNKS	0.322850195	0.372710779	0.317491807	9.301123494	8.978273298	8.725919632	9.371015674	9.102077185	8.735835579	9.401282807	8.87284425	8.73878377	8.912596542	8.944104244	9.853019039	8.065352779	9.718525868	9.45636156	9.274957297	10.00758669	10.37562912	9.081952867	9.977084052	9.353374479	8.409522705	7.536207528	9.805031442
GADD45A	1.351028014	0.130127408	0.206722445	7.042348695	5.691320681	5.371284003	5.785957079	5.482754579	4.951159819	5.330309181	5.724972741	7.738202775	5.5523936	5.284852353	9.936729865	6.028286291	6.932026	5.586305687	7.770277056	5.224513452	7.65669378	5.069462483	5.119868296	5.267362106	9.161340234	6.510419012	11.28724877
DNAJA4	0.98483259	0.109439937	0.270142003	7.154341077	6.169508486	6.199679595	5.087454147	5.507265747	5.321096065	5.733255327	7.127119784	8.548279825	6.800646412	5.200779476	9.923658482	7.422934939	8.414488679	4.974689698	9.434455047	5.062741506	7.627923227	4.818074261	5.149664822	6.242999652	9.129159729	7.75859552	7.047048437
C7	-0.29530825	0.570379916	0.515497541	6.910892579	7.206200829	7.874001424	7.869564163	10.52523417	6.526054464	6.081524409	6.611852686	6.530585665	6.478260642	6.358729841	7.602927682	7.242452257	7.477756019	7.458155752	6.827614916	6.495566194	6.521751196	5.871795265	7.408773346	7.399043724	7.478999371	5.899737334	6.157030473
XCL1	0.729300515	0.125467608	0.202550986	7.900163715	7.1708632	5.899845048	7.174939642	7.130743552	NA	7.334982739	7.331114137	7.855525822	7.454257695	7.185496963	8.667648028	7.973399257	8.156209699	7.026221054	7.190913488	7.739150702	8.565729941	7.597249546	7.61121608	7.060722449	9.024604089	7.110699534	8.978364425
DAPP1	0.432709538	0.163258003	0.206722445	6.960741348	6.52803181	5.522554068	6.15477984	6.620173667	6.806056886	6.641745837	6.286500595	7.015575802	6.956995923	6.74790367	7.522854592	6.267609455	6.478998171	7.158263644	NA	7.213201051	NA	6.915562999	7.455523236	7.141694683	6.970445768	6.377412793	7.066588433
ABCC6	0.46243451	0.760114767	0.348405274	6.953539073	6.491104563	6.310708765	6.496406871	6.168139927	6.274222966	5.51594985	6.622273509	7.755033319	6.736935098	6.540270763	8.905592113	6.305704889	6.655086414	5.843244141	6.666419841	7.194985527	9.940617813	5.872930438	5.780192984	6.168752492	8.008491122	6.864334501	6.189655671
NFAT5	-0.142179921	0.857246474	0.550764603	7.79713295	7.939312871	8.342790102	8.392348041	NA	7.280851989	7.561552625	8.528675764	7.336551657	7.451431459	8.620301329	8.197826362	6.824821281	8.710334175	7.407186066	7.413950571	7.976850808	10.44614768	7.297158109	7.626006381	7.511920306	7.913352023	6.243523097	7.793651492
GIMAP8	0.29846898	0.129364055	0.270142003	6.171293173	5.872824193	5.567977597	5.707452085	5.707675114	4.83021444	6.039550457	5.945256064	6.364898071	6.427485554	6.264908352	6.515035768	5.883849472	5.910746233	6.101627246	6.281806673	6.371891902	6.498094101	6.634412844	5.418344019	6.280586558	6.334381978	5.951585309	6.044449143
CXCL1	-0.259860366	0.132886341	0.231883011	7.767386245	8.027246611	7.913805475	8.205694583	8.752312953	7.675992879	7.579119751	7.903377668	8.128361935	8.101364905	7.985189345	7.89171284	7.617912066	7.607193333	8.293413942	8.116182221	8.023985039	7.525626452	7.396288068	7.987857747	7.528139777	7.682251876	7.349468032	7.95598979
TFPI2	0.186605409	0.448452624	0.322441862	5.902409421	5.715804012	5.797820152	5.628864875	5.246238724	5.440777564	5.735588972	5.588275393	6.109529675	5.77111253	6.124028224	6.228783506	4.950017466	5.756314599	6.029681772	6.128513357	6.260430833	6.244474467	5.643350882	5.959163614	5.899858077	6.221055789	NA	5.507268693
SLAMF6	-0.140839036	0.188806756	0.358433138	6.718983446	6.859822481	6.598283995	6.73099085	NA	6.983056618	6.794311627	6.941748035	7.154683769	NA	6.815682475	6.710882594	6.487301748	6.434329146	6.710500854	7.400877804	7.122102558	6.853761061	6.379857233	7.067131511	6.295265201	NA	6.948844988	6.21694665
ULBP1	0.65253278	0.062840674	0.231883011	7.938056849	7.285524069	8.075886707	8.050417793	7.139019723	6.574568397	6.646575649	7.211428245	7.584537665	7.220078727	7.067203715	9.088122856	6.882801791	8.787827115	7.11045258	7.576439583	7.43475485	8.659428978	NA	NA	7.31177303	9.760437232	6.599340216	8.10724711
IKBKAP	-0.180793412	0.426156158	0.293977946	5.749155405	5.929948817	5.464779229	5.842502509	5.658854383	6.263163322	6.111046108	6.140124637	6.249275055	6.057728539	5.582065571	5.898346129	5.506779161	6.089212045	5.838436109	5.908367105	5.718913827	5.948581598	6.089497717	5.883311933	5.448445092	5.858771279	5.080362064	5.469996206
OASL	1.020981965	0.111889652	0.270142003	7.008534219	5.987552253	5.479503051	6.024420386	8.55243748	5.556998224	5.163108649	5.321529246	6.867625797	5.455597398	5.466750049	8.084801897	6.252188775	9.021453296	4.450671173	6.499709062	5.691800892	NA	5.074967224	5.168189824	7.439139285	9.544693929	6.438440567	10.4363547
MOSC1	-0.439975128	0.039081155	0.206722445	6.253623472	6.6935986	5.796928619	6.40849857	6.347428049	6.906878369	7.243827647	6.790421017	6.793034504	7.149922518	6.805448109	6.186183194	5.385605425	6.057981572	6.256127227	6.809150179	6.708709027	6.02310758	6.329858149	6.419829962	6.509193668	6.13238577	6.788257271	5.690716114
SP2	0.039887308	0.930683708	0.596165497	6.439840991	6.399953683	5.929475173	6.305354676	6.177865055	6.588436166	6.028054125	6.772510447	6.690196364	6.60669721	6.500993929	6.601856401	5.79217677	6.578684184	6.708973769	6.805548028	7.495042417	6.246083887	6.813828504	6.763221286	6.099465178	5.271714729	5.96218167	6.579156065
XRCC5	0.014037843	0.98243825	0.613451031	6.204599384	6.190561541	6.127365361	6.264217947	5.409899741	6.363182585	6.304201845	6.119866426	6.43845703	6.482064473	6.20579846	6.767238361	5.798921978	5.918397131	5.904697428	6.531889825	6.200690649	6.810187039	5.426969605	6.048698997	5.806952936	6.459352222	6.106994654	6.878801168
CXCL2	0.145087342	0.290370114	0.576154251	6.350301018	6.205213676	6.589839406	5.936152398	5.540829233	5.285999315	5.726701661	6.684585399	8.486570763	6.162821236	5.433423669	7.015255351	5.061483533	7.816361725	5.270763193	6.564869672	5.00340499	7.213781107	4.529962167	4.989440619	6.948258566	9.003365198	NA	6.786666095
CRNN	0.043948642	0.383136327	0.570679303	6.425770013	6.381821371	5.939563594	6.007255368	6.187180571	6.81591379	6.692008988	5.756476381	6.857081836	6.585004482	6.595907328	6.617117877	6.013860188	6.27947372	6.299051648	6.482626146	6.543359133	6.596256412	6.38707593	6.700018428	6.5652451	6.295111024	6.457854065	6.297960496
HSH2D	1.19492867	0.017530423	0.15479993	6.840582809	5.64565414	6.084195801	5.614627912	5.890846136	5.79927244	4.918428677	5.133845943	7.043122337	5.577468786	4.749079226	9.05410046	6.05579882	7.27333537	5.551531859	6.478800179	5.76573762	7.124466425	5.55814096	5.471886076	7.619481813	8.286762175	6.721369406	7.966165359
SRC	0.056464339	0.460901718	0.596165497	6.940200123	6.883735784	7.28071314	6.851190829	6.103992639	7.665113665	6.518842246	6.794565552	6.966320635	7.145910858	6.626972497	6.4909141	7.155188017	6.313971853	6.653303204	6.853800208	7.032850036	6.788281666	7.197855372	6.27241193	9.003352644	6.629836626	6.890635819	NA
CCL18	0.045472286	0.480843691	0.596165497	7.676055051	7.630582764	7.130594581	7.862776878	7.486503571	7.594417885	7.547141556	7.248977501	8.097282112	8.309769291	7.397781504	7.67609569	7.262339719	7.441570359	7.983090189	8.655167005	8.305214081	7.743240437	6.702691219	8.716280548	7.303310513	7.53980349	7.42723523	7.032677181
EPHX1	0.006155587	0.495363628	0.624649411	6.371835874	6.365680287	5.416394266	6.357271428	5.917968177	6.575749706	6.327669676	6.569582777	6.827559963	6.766024961	6.53290163	6.556063106	6.300820057	6.281617696	6.480117902	6.777203442	6.34771451	6.280518886	6.096152364	6.504561037	6.339217906	6.393071769	6.557058247	5.919749437
HSPB8	-0.459456098	0.097760942	0.202615806	6.35694699	6.816403088	6.26912888	6.329368966	6.234057034	6.836186621	6.948532551	7.033799398	7.040516361	6.916915393	7.739122589	6.624715681	6.563824225	6.203454432	6.297583247	6.349239999	6.247878058	6.537651056	6.056186656	5.672961017	6.506422537	6.748780621	6.366888055	6.464725285
SWAP70	1.109779194	0.207319968	0.206722445	7.145573628	6.035794434	5.906684212	6.193333139	6.280456708	5.562808651	5.442288789	6.340254803	7.734743103	5.197413823	5.664166682	11.22846737	5.563763665	6.622169771	5.924357158	7.195636653	6.358984938	8.255844444	6.414813755	6.295926408	NA	8.659665308	7.339527508	5.887726558
NDST1	0.296550824	0.147937193	0.231883011	7.336633542	7.040082718	6.756760091	6.828226448	7.053595132	6.871811997	7.166268455	6.96224366	7.661125003	7.473383096	6.587330585	7.989290479	6.703609848	7.076300192	7.119222576	7.347551681	7.418990145	7.781494242	NA	7.5214207	NA	7.586357731	6.879578676	7.27915269
FOSL1	-0.274478603	0.108255477	0.270142003	6.558587184	6.833065787	6.465298668	6.429474288	6.799211649	7.11111048	6.380340545	7.161523849	6.767471927	6.841372911	7.541787764	6.641011364	6.431862653	6.640181813	6.421373465	6.649379194	6.897682775	7.648199777	6.764380083	6.232584529	6.191690466	6.27733694	6.178092578	6.28785775
GRB2	0.266758911	0.074815322	0.231113314	6.568482368	6.301723457	5.995057235	6.136592207	5.889756487	6.575370568	6.206996951	6.223475688	6.626013594	6.845794089	6.216454294	7.215534529	5.814239906	6.565377021	6.438532444	6.44079673	6.709982505	6.828362957	6.30363773	6.642301389	6.523111812	6.601369556	6.288408334	7.018615867
WASL	-0.818900338	0.135509948	0.270142003	7.544074793	8.362975131	7.102263822	7.486535541	6.877128958	10.42708776	10.7783933	8.358762011	7.842324661	7.990060548	8.404219571	9.570862415	6.549494492	7.607030013	7.133706804	7.84084706	7.790913198	7.533785855	7.737627934	7.371806046	6.862294581	7.075646546	7.366661904	7.632295456
FKBP3	-0.111426015	0.646012355	0.528875004	7.179715693	7.291141709	6.943793804	6.662059942	7.269496448	NA	8.240648401	7.144780436	7.328308923	NA	7.448904007	7.524035872	6.531632126	7.030654266	7.00911738	7.287036339	7.403742765	7.320807307	6.955311244	7.473357335	7.360293532	7.127965487	6.546303774	7.766046587
LEMD1	0.013563055	0.857041167	0.609065069	6.559118311	6.545555256	6.29624223	6.702312336	6.395941243	6.767684233	6.348825536	6.508044399	6.69670423	6.861533369	6.332709726	6.647694386	6.22794068	6.468792499	6.671710332	6.55419896	6.896391765	6.803427598	6.259925419	6.740966574	6.562681811	6.489807659	6.15602441	6.788975949
CCL7	0.040390489	0.540586353	0.554204225	6.651279601	6.610889111	6.467057001	6.420762294	6.469032703	6.750031783	6.514838471	6.339385388	7.110088338	6.690227204	6.736578819	7.001879248	6.299340989	6.507559871	6.703448632	6.781948406	6.940364906	6.61110488	6.377601606	6.97278974	6.668194829	6.660413811	6.397557119	6.544430772
GSTA2	-0.334563411	0.537010965	0.389117838	6.260868743	6.595432154	5.80088797	6.088722338	5.335104603	6.606834956	6.761160557	6.497943539	6.685115151	6.78236159	8.800758683	6.196542552	5.894571053	6.602599295	6.067702296	6.388397719	6.583228675	6.133389817	6.450936439	5.913682397	6.128922076	6.587750709	6.215749374	6.227821252
RGS1	0.616334639	0.179670077	0.370080366	6.521246932	5.904912292	5.858803635	6.009264734	5.331137492	5.15719228	6.031453284	5.007347177	8.303521161	5.182136866	6.263354001	6.631765831	5.731290057	7.440722671	4.492141977	6.222741739	4.868179375	4.994083058	4.662500344	5.503625027	7.79977588	9.639847225	7.757893387	9.031643538
LRRC8A	0.096588723	0.853960954	0.509037853	6.876994174	6.780405451	6.324710636	6.760472833	6.866550226	6.99895395	6.192502263	6.649156975	7.228440013	7.327754159	6.675108008	6.846042347	6.689294559	6.715473578	6.833397099	7.151331668	7.293879394	7.358475083	6.725291296	7.233517723	6.456154678	6.844598112	6.225391563	7.028077167
ANTXR2	-0.177965412	0.76002234	0.510280437	6.871416944	7.049382356	7.612727374	6.40103227	6.560195743	6.485176203	6.801044113	6.896030692	7.720073608	8.268103935	6.700057264	7.083081912	NA	6.794286275	8.091408305	7.494089626	6.219407105	7.311694273	5.721232911	6.821429188	6.56865329	7.153241614	NA	6.327061883
BPIL1	-1.326758166	0.000267651	0.001442542	8.229456462	9.556214628	8.996809938	9.033797519	9.07120574	10.16876116	9.695018557	NA	9.760492328	10.08166634	9.641965441	8.027392944	7.843714138	8.040875001	8.011938433	8.595127048	8.853757804	8.378021426	8.596908536	8.054197867	7.83031471	8.337653391	8.981841184	7.431191527
NOTCH2NL	0.705711545	0.473223303	0.274311392	6.801398205	6.09568666	4.969557579	5.48876613	5.493493315	6.168302823	5.333897312	6.060439201	8.529552714	6.550339003	6.266831866	9.430819145	5.989866783	6.232285921	6.001650268	NA	6.460822553	7.211204768	6.008105447	6.170299594	6.697499553	8.303922594	6.87652018	6.233781657
FUT7	-0.117209612	0.751350293	0.56163078	7.091315685	7.208525297	7.135619938	7.764109641	6.383322094	7.038728192	6.573971421	7.099360303	8.363598194	7.215208745	7.302809141	7.521972981	6.482790723	7.390103308	6.609519835	7.034587363	6.971363013	9.199521701	6.295348498	5.949337131	6.432500732	9.051809361	7.076332873	6.171916385
HLA-DOB	0.057743822	0.791417388	0.56906091	8.314406673	8.256662851	7.774857237	8.204071984	7.845612766	8.47204343	8.360435738	8.26057837	8.543110663	8.583497806	8.265757668	8.116419637	7.613052924	8.235210284	8.426984846	8.216860672	9.732058836	8.548321874	8.135098744	8.605919035	7.825546093	7.790654227	7.717684138	9.123475441
LRCH4	-0.088360555	0.768701151	0.554204225	7.369352928	7.457713483	7.109093176	7.062506228	7.045155678	7.563188896	7.32259684	7.39770382	8.305502443	7.988668099	7.325006167	8.970569711	6.801484142	7.650320461	6.656973812	7.178093635	7.447777351	7.765269058	6.807671847	6.788713382	7.236869156	7.927591837	7.197425989	7.372827687
LYZL6	-0.288548755	0.007906036	0.202615806	6.547673758	6.836222513	6.562548277	6.573477944	6.790860833	6.850484877	6.765032269	6.675807257	7.061226015	7.489834751	6.756730398	6.513209608	6.430693357	6.363460312	6.387548658	6.818296179	6.765164485	6.695041366	6.454957083	6.874348143	6.358328153	6.201156951	6.798584712	6.458969848
TNFRSF8	-0.303647212	0.853918368	0.284664745	8.014809851	8.318457063	8.397463826	8.54908751	8.721297753	8.375431804	7.871490225	8.57382486	8.131988665	8.295096903	7.950432021	7.815246682	7.964190679	7.988661925	8.02753991	7.809418819	8.196098936	7.719124606	7.725785472	8.026826558	10.11477743	7.894745356	7.319650736	7.590460962
TRAP1	-0.341510896	0.998800973	0.333371332	8.419091818	8.760602713	8.696642879	9.221472723	8.786145616	9.281428748	8.609717436	9.263748761	8.089134795	8.134344379	8.762789085	NA	7.162945464	9.570155146	8.419241901	8.158847045	8.998407864	8.400069256	8.583949346	8.568395124	8.374356569	8.437078127	6.726419159	9.629236812
VAV3	-0.10631403	0.992300944	0.533340194	6.236311811	6.342625841	6.358795921	6.482826002	6.100645602	6.74148584	6.455191111	6.672813687	6.804702311	6.562571722	4.904600377	6.199616375	5.814154359	6.172200392	6.038382805	6.752080984	6.508209232	6.16045922	6.113597929	6.375525339	5.906924286	5.942654327	6.505443865	6.582804437
GSTM1	0.596982138	0.34998347	0.270142003	6.456705652	5.859723514	NA	5.558159442	6.26941884	6.053407636	4.967888921	5.997706406	6.990866594	5.908350649	5.131989624	7.692815766	6.476907852	6.349631444	5.925211206	6.705672843	5.673422596	8.445520344	5.286870002	5.457788304	4.902296415	7.066325856	5.974929456	7.979781398
LMO1	-0.270715085	0.096661211	0.270142003	7.391896203	7.662611288	7.19497271	7.40606384	7.385010156	8.192953406	7.613289812	7.552041192	7.91423578	8.056276823	7.648657874	7.444473234	7.004843513	7.166997026	7.398480247	7.983322603	7.831966515	7.420492046	NA	8.188620078	6.984221713	7.236570656	7.30340406	6.739362743
IL2RA	-0.017554909	0.144790556	0.612097992	7.008333144	7.025888053	6.204852211	7.259452718	6.891667838	7.709437306	6.902613312	6.803811921	7.30852151	7.339764462	6.812871198	7.090177759	7.115007298	6.645025751	7.227737926	7.510891447	7.360684284	7.008131676	6.311979449	7.537583797	6.894582158	6.946603117	7.038759477	6.421166733
IFNA17	0.041438967	0.6077027	0.515497541	6.580172726	6.538733759	6.428419673	6.513426442	6.459492961	6.53413533	6.441678966	6.624426918	6.775416091	6.570796055	6.500811396	7.006199851	6.538451466	6.580388373	6.838398955	NA	6.646006343	6.603311305	6.157577334	6.518245328	6.368786897	6.635823104	6.414272881	6.654610871
VTCN1	0.169542555	0.620203411	0.438491211	8.80808449	8.638541936	8.36969126	8.692121777	8.250733295	8.819770211	8.842568287	8.465128269	8.545428227	8.958379183	8.803056914	9.151781919	7.862993769	8.94794687	9.305819121	8.62082719	9.441183664	9.55090788	8.572777782	9.477864227	8.609484182	8.413098849	7.270387223	9.2800257
CD9	0.089330956	0.794696482	0.568687599	9.997838063	9.908507107	9.931375144	10.13777632	9.94097459	10.3059437	9.792138774	10.24864296	9.200660577	9.354206881	10.26484501	10.34771467	9.00212515	10.5004878	10.93148447	9.387331745	10.76025214	10.44732513	10.40871388	10.34876856	9.931365311	9.01123394	7.937615271	10.95747675
IL6R	-0.317184763	0.235909942	0.206722445	6.948663283	7.265848047	6.91142626	6.89378272	7.005758798	7.353236882	7.565335019	7.339971303	7.168413728	7.841550327	7.313157384	7.334888775	6.482196618	7.218383315	6.430905062	6.835691784	7.168387093	7.492392447	7.122557455	6.986668151	6.486385514	6.712198741	6.539294421	7.522673309
XRCC6	-0.094562504	0.571107149	0.544174197	6.105785672	6.200348176	6.072812841	5.915071048	5.656872379	6.372309671	6.373769887	6.541342805	6.694227827	6.442716698	5.734010424	6.766619062	5.944708097	6.114304034	5.732206197	6.736066157	5.781989378	7.022865915	5.198046455	6.369220451	6.240277604	6.219043395	NA	5.144081314
IRF7	1.110056627	0.098931591	0.236062212	7.039279151	5.929222523	5.438282424	5.761051271	5.958204713	5.456313859	5.29040482	5.696665372	9.112555531	5.456724513	5.192800209	10.10669833	5.984366876	7.863907643	5.168486613	7.058474518	4.769502637	7.670672516	5.268297244	4.876170037	8.360876524	9.373256596	7.089510786	7.920408637
MSRA	-0.067920479	0.066883146	0.510125823	7.060667682	7.128588161	7.036385896	7.178306089	7.275149881	7.019985113	7.119485104	6.819009196	7.317431369	7.230092791	7.161448007	7.165012845	6.708325193	6.843112586	7.047751182	7.366838822	7.617126174	7.269931395	6.631506033	7.738928705	7.038944771	6.73542777	6.676108321	6.949666069
F9	-0.014255832	0.889662447	0.612798995	8.162611992	8.176867823	7.764008242	8.195646824	7.985557387	8.279762751	8.125543221	8.091767465	8.413157298	8.664123541	8.07224368	7.71531469	7.732493069	8.227843183	8.186459531	8.310056661	8.809514618	8.797247736	8.650251274	8.655114696	7.852224464	7.63401051	7.283977841	8.259447617
GAB2	0.434271356	0.282573946	0.381511949	6.407086606	5.972815249	6.246795886	6.038525773	6.259372516	5.122301462	5.349885187	6.265134572	6.854024026	6.442795757	5.176502068	9.662006723	5.538366572	6.652590819	5.307155362	6.604287679	5.030803051	7.59341026	5.278796221	5.370118196	6.808511528	7.569820861	6.717694964	5.158563638
LYN	0.673573605	0.272527243	0.383431478	7.019712526	6.346138921	6.323665018	5.121523522	5.493941387	6.673710853	5.355368205	8.010011273	8.987296261	5.697926756	5.451807018	9.772515047	6.174112372	8.081531207	5.134586858	6.373242868	5.114683151	7.694247645	5.228623369	5.1720073	10.04538724	7.983234551	8.544931267	5.937159965
ALOX12	-0.11596791	0.232617607	0.451288916	6.81244924	6.928417149	6.483188647	6.918301709	6.635124032	7.082979833	7.522959418	6.848359776	NA	7.157274622	6.779149157	7.020190222	6.276481741	6.821400106	6.435170865	7.207476922	7.34593154	6.912010046	6.467186823	7.343797452	6.355312067	6.802770448	6.819918425	6.754193456
DNAJA3	0.934155176	0.277604546	0.231113314	6.990323006	6.05616783	6.556200938	6.526361969	6.746872501	5.161030061	5.337091499	6.248662794	7.379459452	5.382510162	5.1673211	10.93406686	6.113312959	6.695572418	6.057987442	6.978548428	5.893168612	8.029157041	5.280426035	5.897443093	6.97008585	8.733876829	7.366850301	5.92370321
MPV17	0.156572153	0.609198323	0.408980797	7.361617528	7.205045374	6.861016555	6.802661763	7.36932147	7.372592364	7.388485634	6.804251945	7.680825979	7.586782529	6.97947013	7.842136833	6.958918891	7.996249226	7.140995062	7.43994816	7.489593627	7.513185681	6.487697628	7.666234799	7.075359117	7.50072387	6.65151441	7.938470556
CCR7	-0.472176515	0.285254588	0.319955494	8.338912813	8.811089328	8.510747403	8.122794456	8.497070376	8.226433635	8.931354208	8.538277912	8.296490297	8.813966347	11.36266932	8.353598964	8.410684042	8.567059527	8.423269457	7.909865952	8.622486444	9.418456394	8.184098173	8.204816876	8.593184292	7.74635236	7.267587776	8.70440631
RNPEP	0.105815186	0.916797311	0.554204225	6.606131072	6.500315886	5.786540998	6.598011951	6.081923734	6.570882276	5.913423764	6.356656362	8.208802728	6.618315943	6.36828522	7.152767763	5.951648559	6.511722787	6.202700268	6.672717032	6.388563605	7.371567535	5.535234708	6.242986509	6.769001438	7.486773943	6.55235902	7.041660769
GSG2	0.382438894	0.75465918	0.206722445	6.875526037	6.493087143	5.615205543	6.363135691	6.525623521	6.817238652	6.4421258	6.15130741	7.048971985	6.682826267	6.791349417	7.11301345	6.357102339	6.525503969	7.097251565	6.930450315	7.237128757	7.23130848	6.663319801	7.329271212	NA	NA	6.430158715	6.716277802
NFKBIA	0.808196185	0.101361971	0.336774628	7.014884652	6.206688467	6.329812997	5.683201996	5.026752593	5.312311188	5.326222251	7.25812324	9.277442618	6.176164644	5.470164673	8.664610787	6.074109319	8.518146807	4.261513314	6.479310473	4.469996708	8.436545677	4.830984565	5.249505592	8.868367162	8.535142905	7.440767093	9.364500075
NR4A1	-0.343379756	0.260952945	0.322733027	6.898175499	7.241555255	6.88531448	6.371747954	6.519524533	7.243855399	7.77533501	7.506591372	7.52809339	7.079305988	8.264229171	7.874558315	6.48740286	7.171629339	6.990366565	6.764464442	6.473797839	8.224970213	6.240435161	6.137632529	7.537788502	7.08168822	6.42057531	6.270972196
TYROBP	0.966801513	0.150447235	0.293977946	7.482579053	6.51577754	6.540962636	6.995439117	5.37119018	5.958799954	5.31870066	6.786467072	9.75354549	6.315386414	5.601506337	7.236270252	6.512985687	10.99265425	4.978100397	5.987609008	6.34848479	7.382203934	4.952769377	6.35604895	9.382425871	9.429336766	8.312279317	9.402359096
MRVI1	-0.106365998	0.425986064	0.472039668	6.240015525	6.346381523	6.271431792	6.357247834	6.503558769	6.016730249	6.49478131	5.683296163	6.803807195	6.87995429	6.106626105	6.167638613	6.159010145	5.624916762	6.326284552	6.591222641	6.434502168	6.349535725	5.940855965	6.479045067	6.357725268	6.218393243	5.891992472	6.579079208
CCL23	0.114351324	0.710475789	0.436437981	7.282526486	7.168175163	6.897680759	7.085529833	7.104928801	NA	7.227452074	7.107697166	7.42804721	7.529109466	6.964955992	7.339008962	7.226079945	7.117057153	7.461768971	NA	7.814844338	7.31080765	6.592120616	7.977741126	7.523337167	6.935093183	6.794186808	7.298271917
CD1E	-0.059543705	0.843921189	0.554204225	7.731981246	7.791524951	7.445596857	7.736456956	NA	7.712037714	7.887011947	7.691623728	7.989274189	8.032147926	7.838050293	7.842095532	7.182106255	7.670194028	7.214067569	7.692493595	8.315994765	7.671878518	7.566389787	7.544547967	7.966938606	7.392884567	7.448733627	9.007431386
MMD	0.040991002	0.838909185	0.594631991	6.977399171	6.936408169	6.185584745	6.640688076	6.838240467	7.700452004	7.381605734	6.939551927	7.053380787	6.928242175	6.759927605	7.111396791	6.683360944	6.704369183	7.017586587	7.028355717	7.388021842	6.881723848	6.983386232	7.015305373	6.671263665	6.648516285	6.570382443	8.002520314
